# t /s, C /M, C /M, C /M,Cb/M,,1/c _ a,1/c_b,1/c_C,,,
9.6,0.0239,0.0155,0.0125,2.1,,41.84100418,64.51612903,80,,,
9.675,0.0235,0.0154,0.0128,2.1,,42.55319149,64.93506494,78.125,,,
9.75,0.0234,0.0153,0.0126,2.1,,42.73504274,65.35947712,79.36507937,,,
9.825,0.0234,0.0152,0.0129,2.1,,42.73504274,65.78947368,77.51937984,,,
9.9,0.0232,0.015,0.0129,2.1,,43.10344828,66.66666667,77.51937984,,,
9.975,0.0232,0.0152,0.0125,2.1,,43.10344828,65.78947368,80,,,
10.05,0.0236,0.0151,0.0126,2.1,,42.37288136,66.22516556,79.36507937,,,
10.125,0.0235,0.015,0.0123,2.1,,42.55319149,66.66666667,81.30081301,,,
10.2,0.0228,0.0149,0.0125,2.1,,43.85964912,67.11409396,80,,,
10.275,0.023,0.0149,0.0122,2.1,,43.47826087,67.11409396,81.96721311,,,
10.35,0.0235,0.0147,0.0121,2.1,,42.55319149,68.02721088,82.6446281,,,
10.425,0.0229,0.0149,0.0123,2.1,,43.66812227,67.11409396,81.30081301,,,
10.5,0.023,0.0149,0.0121,2.1,,43.47826087,67.11409396,82.6446281,,,
10.575,0.023,0.0148,0.0121,2.1,,43.47826087,67.56756757,82.6446281,,,
10.65,0.0229,0.0149,0.0127,2.1,,43.66812227,67.11409396,78.74015748,,,
10.725,0.0224,0.0148,0.0123,2.1,,44.64285714,67.56756757,81.30081301,,,
10.8,0.023,0.015,0.0125,2.1,,43.47826087,66.66666667,80,,,
10.875,0.023,0.0149,0.0122,2.1,,43.47826087,67.11409396,81.96721311,,,
10.95,0.0228,0.0149,0.0122,2.1,,43.85964912,67.11409396,81.96721311,,,
11.025,0.0228,0.0149,0.0128,2.1,,43.85964912,67.11409396,78.125,,,
11.1,0.0229,0.0151,0.0121,2.1,,43.66812227,66.22516556,82.6446281,,,
11.175,0.0224,0.015,0.0124,2.1,,44.64285714,66.66666667,80.64516129,,,
11.25,0.0224,0.0149,0.0124,2.1,,44.64285714,67.11409396,80.64516129,,,
11.325,0.0225,0.0148,0.0126,2.1,,44.44444444,67.56756757,79.36507937,,,
11.4,0.0223,0.0145,0.0123,2.1,,44.84304933,68.96551724,81.30081301,,,
11.475,0.0226,0.0149,0.0123,2.1,,44.24778761,67.11409396,81.30081301,,,
11.55,0.0218,0.0148,0.0121,2.1,,45.87155963,67.56756757,82.6446281,,,
11.625,0.0224,0.0145,0.0122,2.1,,44.64285714,68.96551724,81.96721311,,,
11.7,0.0221,0.0147,0.0122,2.1,,45.24886878,68.02721088,81.96721311,,,
11.775,0.0219,0.0144,0.012,2.1,,45.66210046,69.44444444,83.33333333,,,
11.85,0.0217,0.014,0.0121,2.1,,46.08294931,71.42857143,82.6446281,,,
11.925,0.022,0.0149,0.0122,2.1,,45.45454545,67.11409396,81.96721311,,,
12,0.0221,0.0146,0.0123,2.1,,45.24886878,68.49315068,81.30081301,,,
12.075,0.0218,0.0146,0.0123,2.1,,45.87155963,68.49315068,81.30081301,,,
12.15,0.0216,0.0146,0.0119,2.1,,46.2962963,68.49315068,84.03361345,,,
12.225,0.0217,0.0148,0.0123,2.1,,46.08294931,67.56756757,81.30081301,,,
12.3,0.0218,0.0146,0.0122,2.1,,45.87155963,68.49315068,81.96721311,,,
12.375,0.0218,0.0149,0.0118,2.1,,45.87155963,67.11409396,84.74576271,,,
12.45,0.0215,0.0147,0.0121,2.1,,46.51162791,68.02721088,82.6446281,,,
12.525,0.0218,0.0145,0.0122,2.1,,45.87155963,68.96551724,81.96721311,,,
12.6,0.0217,0.0146,0.0118,2.1,,46.08294931,68.49315068,84.74576271,,,
12.675,0.0217,0.0147,0.0119,2.1,,46.08294931,68.02721088,84.03361345,,,
12.75,0.0217,0.0144,0.0123,2.1,,46.08294931,69.44444444,81.30081301,,,
12.825,0.0215,0.0147,0.012,2.1,,46.51162791,68.02721088,83.33333333,,,
12.9,0.0214,0.0141,0.0117,2.1,,46.72897196,70.92198582,85.47008547,,,
12.975,0.0216,0.0146,0.0119,2.1,,46.2962963,68.49315068,84.03361345,,,
13.05,0.0215,0.0138,0.0118,2.1,,46.51162791,72.46376812,84.74576271,,,
